id,player_name,appearances_time, field_goal_percentage ,shots_made,shots_try, three_pointer_percentage ,three_shots_made,three_shots_try, free_throws_percentage ,free_throw_made,free_throws_try,rebounds,assists,steals,blocks,turnovers,fouls,scores,is_allstar
352,Michael Kidd0Gilchrist,25,0.5,3.8,7.6,0,0,0,0.68,1.6,2.3,4.1,1,0.7,0.4,0.7,1.9,9.2,0
361,Kyle Korver,21.6,0.46,3,6.6,0.44,2.2,5.2,0.89,0.9,1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,0
616,Anthony Tolliver,22.2,0.46,2.8,6,0.44,2,4.6,0.8,1.3,1.7,3.1,1.1,0.4,0.3,0.7,1.8,8.9,0
223,Manu Gin¨®bili,20,0.43,3.1,7.1,0.33,1,3,0.84,1.7,2,2.2,2.5,0.7,0.2,1.6,1.9,8.9,0
154,Troy Daniels,20.5,0.4,2.9,7.3,0.4,2.3,5.8,0.88,0.7,0.8,1.6,0.6,0.3,0.1,0.7,1.7,8.9,0
267,John Henson,25.9,0.57,3.8,6.6,0.14,0,0.1,0.57,1.2,2.1,6.8,1.5,0.6,1.4,1.1,2.7,8.8,0
569,Mike Scott,18.5,0.53,3.6,6.9,0.41,0.9,2.1,0.66,0.7,1,3.3,1.1,0.3,0.1,1,1.9,8.8,0
510,Cameron Payne,23.3,0.41,3.5,8.6,0.39,1.4,3.6,0.75,0.5,0.6,2.8,4.5,1,0.4,1.4,1.8,8.8,0
467,Larry Nance Jr.,21.5,0.58,3.6,6.3,0.17,0,0.2,0.66,1.4,2.1,6.8,1.2,1.3,0.6,0.8,2.6,8.7,0
366,Skal Labissi¨¨re,20.7,0.45,3.4,7.6,0.35,0.3,0.9,0.81,1.6,2,4.8,1.2,0.4,0.8,1.2,2.2,8.7,0
453,Johnathan Motley,16,0.53,3.6,6.8,0.17,0.1,0.5,0.54,1.4,2.5,4.5,0.6,0.3,0.2,0.8,1.6,8.7,0
336,Stanley Johnson,27.4,0.38,3,8.1,0.29,1,3.4,0.77,1.6,2.1,3.7,1.6,1.4,0.2,1.1,2.4,8.7,0
559,Terrence Ross,25,0.4,3.2,8,0.32,1.3,3.9,0.75,1.1,1.5,3,1.6,1.1,0.5,1.2,1.9,8.7,0
470,Shabazz Napier,20.7,0.42,3,7.2,0.38,1.1,2.9,0.84,1.6,1.9,2.3,2,1.1,0.2,1.2,1.1,8.7,0
233,Danny Green,25.6,0.39,3.1,8,0.36,1.7,4.6,0.77,0.7,0.9,3.6,1.6,0.9,1.1,1.1,1.7,8.6,0
455,Emmanuel Mudiay,19.5,0.39,3.2,8.2,0.32,0.7,2.3,0.76,1.5,2,2.4,3.2,0.6,0.2,1.8,1.3,8.6,0
625,Fred VanVleet,20,0.43,3.1,7.2,0.41,1.4,3.4,0.83,1.1,1.3,2.4,3.2,0.9,0.3,1,1.7,8.6,0
105,Isaiah Canaan,21.1,0.38,2.6,6.9,0.33,1.1,3.3,0.9,2.3,2.6,2.3,3.8,0.8,0.1,1.5,1.8,8.6,0
376,Alex Len,20.2,0.57,3.1,5.5,0.33,0,0,0.68,2.3,3.3,7.5,1.2,0.4,0.9,1.1,2.3,8.5,0
529,Dwight Powell,21.2,0.59,3.2,5.4,0.33,0.4,1.1,0.72,1.7,2.3,5.6,1.2,0.8,0.4,0.7,2.4,8.5,0
230,Jerami Grant,20.3,0.54,3,5.6,0.29,0.4,1.4,0.68,2,3,3.9,0.7,0.4,1,0.7,1.9,8.4,0
231,Jerian Grant,22.8,0.42,2.8,6.8,0.33,0.8,2.5,0.75,1.9,2.5,2.3,4.6,0.9,0.1,1.2,1.8,8.4,0
604,Garrett Temple,24.8,0.42,3.1,7.3,0.39,1.4,3.5,0.77,0.9,1.2,2.3,1.9,0.9,0.4,1.2,2.1,8.4,0
246,Devin Harris,18.9,0.41,2.6,6.4,0.35,1.1,3.2,0.84,2,2.4,1.8,2.1,0.7,0.2,1.1,2.2,8.4,0
556,Derrick Rose,16.8,0.44,3.2,7.4,0.23,0.3,1.2,0.87,1.6,1.8,1.4,1.5,0.3,0.2,1.4,0.6,8.4,0
555,Rajon Rondo,26.2,0.47,3.6,7.6,0.33,0.8,2.3,0.54,0.4,0.7,4,8.2,1.1,0.2,2.3,1.8,8.3,0
585,J.R. Smith,28.1,0.4,3,7.4,0.38,1.8,4.8,0.7,0.5,0.7,2.9,1.8,0.9,0.1,1,2,8.3,0
8,Jarrett Allen,20,0.59,3.3,5.5,0.33,0.1,0.2,0.78,1.6,2,5.4,0.7,0.4,1.2,1.1,2,8.2,0
570,Thabo Sefolosha,21.2,0.49,3.1,6.3,0.38,0.8,2.2,0.82,1.2,1.4,4.2,0.9,1.4,0.3,0.8,1.6,8.2,0
619,Evan Turner,25.7,0.45,3.3,7.3,0.32,0.5,1.7,0.85,1.2,1.4,3.1,2.2,0.6,0.4,1.3,2.1,8.2,0
462,Dejounte Murray,21.5,0.44,3.3,7.5,0.27,0.1,0.4,0.71,1.3,1.8,5.7,2.9,1.2,0.4,1.7,1.9,8.1,0
193,Dante Exum,16.8,0.48,3,6.2,0.28,0.4,1.3,0.81,1.8,2.2,1.9,3.1,0.6,0.2,1.4,1.4,8.1,0
310,Aaron Jackson,35,0.33,3,9,0.25,1,4,0.5,1,2,3,1,0,0,1,4,8,0
678,Delon Wright,20.8,0.47,2.9,6.3,0.37,0.8,2.2,0.83,1.4,1.7,2.9,2.9,1,0.5,1.1,1.2,8,0
13,Kyle Anderson,26.7,0.53,3.1,5.9,0.33,0.3,0.8,0.71,1.4,2,5.4,2.7,1.6,0.8,1.3,1.5,7.9,0
482,David Nwaba,23.5,0.48,2.9,6,0.35,0.3,0.7,0.66,1.9,2.9,4.7,1.5,0.8,0.4,1.1,2.3,7.9,0
258,Josh Hart,23.2,0.47,2.8,6,0.4,1.2,3.1,0.7,1,1.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9,0
349,Cory Joseph,27,0.42,3.1,7.4,0.35,0.8,2.3,0.75,0.9,1.1,3.2,3.2,1,0.2,1.1,1.7,7.9,0
405,Frank Mason III,18.9,0.38,2.8,7.3,0.36,0.6,1.7,0.82,1.8,2.2,2.5,2.8,0.7,0.2,1.3,1.4,7.9,0
504,Chandler Parsons,19.2,0.46,3,6.5,0.42,1.4,3.4,0.63,0.5,0.8,2.5,1.9,0.5,0.3,1,1.5,7.9,0
39,Jerryd Bayless,23.7,0.42,2.8,6.7,0.37,1.4,3.7,0.8,0.9,1.1,2.1,1.4,0.6,0.2,1.2,2.3,7.9,0
59,Antonio Blakeney,16.5,0.37,2.8,7.5,0.29,0.8,2.7,0.77,1.6,2.1,1.7,1.1,0.4,0.1,0.6,1,7.9,0
672,Justise Winslow,24.7,0.42,3,7.2,0.38,0.7,1.9,0.64,1,1.5,5.4,2.2,0.8,0.5,1.1,2.1,7.8,0
416,Doug McDermott,21.8,0.47,2.9,6.3,0.43,1.1,2.7,0.79,0.8,1,2.5,1,0.2,0.2,0.7,1.5,7.8,0
430,Darius Miller,23.7,0.44,2.6,5.9,0.41,1.8,4.4,0.87,0.7,0.8,2,1.4,0.3,0.2,0.7,2,7.8,0
622,Tyler Ulis,23.4,0.39,3,7.8,0.29,0.6,2.1,0.83,1.2,1.4,1.8,4.4,1,0.1,1.8,1.7,7.8,0
119,Marquese Chriss,21.2,0.42,2.8,6.6,0.3,0.8,2.6,0.61,1.3,2.2,5.5,1.2,0.7,1,1.5,2.8,7.7,0
404,Jarell Martin,22.8,0.45,3,6.8,0.35,0.5,1.3,0.77,1.2,1.6,4.4,1,0.5,0.7,1.2,2.9,7.7,0
96,Alec Burks,16.5,0.41,2.7,6.5,0.33,0.7,2.2,0.86,1.7,1.9,3,1,0.6,0.1,0.9,1.2,7.7,0
590,Marreese Speights,13,0.4,2.7,6.7,0.37,1.7,4.5,0.73,0.8,1.1,2.6,0.8,0.2,0.4,0.8,2,7.7,0
116,Mario Chalmers,21.5,0.38,2.5,6.7,0.28,0.8,2.9,0.86,1.8,2.1,2.4,3,1.2,0.2,1.8,2.7,7.7,0
503,Tony Parker,19.5,0.46,3.2,7.1,0.27,0.2,0.7,0.71,1,1.4,1.7,3.5,0.5,0,1.2,0.9,7.7,0
465,Mike Muscala,20,0.46,2.7,5.9,0.37,1.2,3.2,0.92,1.1,1.2,4.3,1,0.6,0.5,0.8,1.5,7.6,0
351,Luke Kennard,20,0.44,2.8,6.4,0.42,1.1,2.7,0.86,0.9,1,2.4,1.7,0.6,0.2,0.9,1.2,7.6,0
309,Jarrett Jack,25,0.43,3,7.1,0.29,0.4,1.4,0.84,1,1.2,3.1,5.6,0.6,0.1,1.9,1.6,7.5,0
408,Luc Mbah a Moute,25.6,0.48,2.7,5.7,0.36,1,2.8,0.68,1.1,1.6,3,0.9,1.2,0.4,1.1,1.6,7.5,0
423,Ben McLemore,19.5,0.42,2.8,6.7,0.35,1,2.8,0.83,0.9,1.1,2.5,0.9,0.7,0.3,1.1,2.5,7.5,0
120,Ian Clark,19.7,0.45,3,6.7,0.32,0.8,2.6,0.76,0.6,0.8,1.7,1.5,0.4,0.1,0.8,1.6,7.4,0
98,Dwight Buycks,14.7,0.41,2.8,6.8,0.33,0.5,1.6,0.88,1.2,1.4,1.4,2,0.7,0.1,1.3,1.3,7.4,0
576,Pascal Siakam,20.7,0.51,3.1,6.1,0.22,0.4,1.6,0.62,0.7,1.1,4.5,2,0.8,0.5,0.8,2,7.3,0
682,Nick Young,17.4,0.41,2.5,6.1,0.38,1.5,4.1,0.86,0.7,0.8,1.6,0.5,0.5,0.1,0.5,1.3,7.3,0
567,foreign_player,22.5,0.52,2.8,5.3,0.47,0.6,1.4,0.78,1,1.3,3.2,3.9,0.7,0.2,1.1,1.8,7.2,0
167,Tyler Dorsey,17.4,0.38,2.6,6.8,0.36,1.3,3.6,0.71,0.8,1.1,2.3,1.4,0.3,0.1,0.7,1.1,7.2,0
485,Kyle O'Quinn,18,0.58,2.9,5,0.24,0.1,0.2,0.77,1.3,1.6,6.1,2.1,0.5,1.3,1.3,2.5,7.1,0
522,Mason Plumlee,19.4,0.6,3,5,0,0,0,0.46,1.1,2.4,5.4,1.9,0.7,1.1,1.4,2.5,7.1,0
684,Cody Zeller,19,0.55,2.6,4.7,0.67,0.1,0.1,0.72,1.8,2.6,5.4,0.9,0.4,0.6,1,2.5,7.1,0
186,James Ennis III,22.3,0.47,2.5,5.3,0.33,0.7,2.1,0.84,1.3,1.6,3.1,1,0.7,0.3,0.8,1.9,7.1,0
213,Markelle Fultz,18.1,0.41,3.2,7.9,0,0,0.1,0.48,0.7,1.5,3.1,3.8,0.9,0.3,1.2,1.6,7.1,0
321,Al Jefferson,13.4,0.53,3.1,5.8,0,0,0.1,0.83,0.8,1,4,0.8,0.4,0.6,0.6,1.8,7,0
671,Jamil Wilson,18.3,0.47,2.5,5.4,0.43,1.8,4.2,0.5,0.1,0.3,2.1,0.7,0.3,0.5,0.5,2.3,7,0
4,Bam Adebayo,19.8,0.51,2.5,4.9,0,0,0.1,0.72,1.9,2.6,5.5,1.5,0.5,0.6,1,2,6.9,0
524,Jakob Poeltl,18.6,0.66,3.1,4.7,0.5,0,0,0.59,0.7,1.2,4.8,0.7,0.5,1.2,1,2.6,6.9,0
396,Shelvin Mack,19.8,0.43,2.6,6,0.35,0.7,2,0.71,1,1.4,2.4,3.9,0.8,0.1,1.3,1.3,6.9,0
200,Raymond Felton,16.6,0.41,2.7,6.7,0.35,1,2.8,0.82,0.4,0.5,1.9,2.5,0.6,0.2,0.9,1.1,6.9,0
589,Tony Snell,27.4,0.44,2.5,5.7,0.4,1.4,3.6,0.79,0.5,0.6,1.9,1.3,0.6,0.4,0.5,1.5,6.9,0
205,Bryn Forbes,19,0.42,2.6,6.2,0.39,1.1,2.9,0.67,0.6,0.9,1.4,1,0.4,0,0.5,1.4,6.9,0
57,Nemanja Bjelica,20.5,0.46,2.6,5.5,0.42,1.1,2.7,0.8,0.5,0.7,4.1,1.3,0.7,0.2,0.8,2.1,6.8,0
650,David West,13.7,0.57,3,5.2,0.38,0,0.1,0.76,0.8,1.1,3.3,1.9,0.6,1,1.1,1.6,6.8,0
331,Joe Johnson,21.9,0.41,2.7,6.5,0.28,0.7,2.6,0.89,0.7,0.8,3.1,1.5,0.3,0.1,0.9,1.2,6.8,0
685,Tyler Zeller,16.8,0.56,2.8,5.1,0.36,0.2,0.4,0.72,0.9,1.2,4.6,0.7,0.2,0.5,0.7,1.9,6.7,0
360,Luke Kornet,16.3,0.39,2.5,6.3,0.35,1.4,4,0.73,0.4,0.6,3.2,1.3,0.3,0.8,0.6,1.4,6.7,0
315,Justin Jackson,22.1,0.44,2.7,6.2,0.31,0.8,2.7,0.72,0.4,0.5,2.8,1.1,0.4,0.2,0.6,1.2,6.7,0
255,Aaron Harrison,25.9,0.28,2.1,7.7,0.21,1,4.8,0.77,1.4,1.9,2.7,1.2,1,0.2,0.3,3,6.7,0
440,Malik Monk,13.6,0.36,2.4,6.7,0.34,1.3,3.9,0.84,0.5,0.6,1,1.4,0.3,0.1,0.8,1,6.7,0
292,Danuel House Jr.,17.5,0.43,2.4,5.6,0.26,0.7,2.5,0.81,1.1,1.3,3.3,1.1,0.3,0.3,0.5,1,6.6,0
257,Shaquille Harrison,16.7,0.48,2.6,5.4,0.23,0.3,1.1,0.74,1.2,1.7,2.7,2.4,1.1,0.3,1,1.8,6.6,0
600,Isaiah Taylor,17.4,0.42,2.4,5.8,0.25,0.3,1.2,0.7,1.5,2.1,1.4,3.1,0.5,0.1,1.3,1.7,6.6,0
145,Jordan Crawford,10.6,0.44,2.4,5.4,0.57,1.6,2.8,1,0.2,0.2,0.8,2.6,0.2,0.2,1,1.4,6.6,0
51,Dragan Bender,25.2,0.39,2.3,5.9,0.37,1.4,3.9,0.77,0.5,0.6,4.4,1.6,0.3,0.6,1.4,2,6.5,0
286,Richaun Holmes,15.5,0.56,2.8,5,0.13,0.1,0.6,0.66,0.8,1.2,4.4,1.3,0.4,0.6,0.5,2,6.5,0
275,Nen¨º,14.6,0.57,2.6,4.6,0,0,0,0.64,1.3,2.1,3.4,0.9,0.5,0.3,0.7,2.4,6.5,0
244,Maurice Harkless,21.4,0.5,2.5,5,0.42,0.8,2,0.71,0.7,1,2.7,0.9,0.8,0.7,0.7,1.7,6.5,0
232,Josh Gray,17.2,0.27,2.2,8.2,0.23,0.6,2.6,0.64,1.4,2.2,2,2.4,1.6,0.4,1.4,1.6,6.4,0
69,Trevor Booker,17,0.52,2.6,5,0.24,0.1,0.5,0.71,1,1.4,4.7,1.2,0.4,0.3,0.9,1.8,6.3,0
413,T.J. McConnell,22.4,0.5,2.8,5.5,0.44,0.4,0.8,0.8,0.4,0.5,3,4,1.2,0.2,1.5,1.6,6.3,0
489,Jahlil Okafor,12.6,0.56,2.8,4.9,0.25,0,0.1,0.72,0.8,1,3,0.4,0.1,0.6,0.8,1.8,6.3,0
667,Troy Williams,14.6,0.47,2.4,5.2,0.29,0.5,1.8,0.67,1,1.4,3,0.8,1,0.2,0.9,1.6,6.3,0
160,Malcolm Delaney,18.8,0.38,2,5.3,0.37,0.9,2.3,0.8,1.4,1.7,1.9,3,0.6,0.1,1.2,1.5,6.3,0
353,Sean Kilpatrick,12.3,0.37,2.1,5.7,0.32,0.9,2.8,0.89,1.2,1.4,1.7,0.9,0.3,0.1,0.7,0.6,6.3,0
425,Jodie Meeks,14.5,0.4,2,5.1,0.34,0.9,2.7,0.86,1.3,1.5,1.6,0.9,0.4,0.1,0.5,0.7,6.3,0
655,Isaiah Whitehead,11.3,0.47,2.5,5.4,0.39,0.4,1.1,0.68,0.8,1.2,1.6,1.3,0.5,0.1,1.5,1.4,6.3,0
12,Justin Anderson,13.7,0.43,2.3,5.3,0.33,0.9,2.7,0.74,0.7,1,2.4,0.7,0.4,0.2,0.4,1.4,6.2,0
215,Langston Galloway,14.9,0.37,2.2,5.9,0.34,1.3,3.8,0.81,0.6,0.7,1.6,1,0.6,0.1,0.3,0.7,6.2,0
618,P.J. Tucker,27.8,0.39,2.1,5.4,0.37,1.4,3.8,0.72,0.5,0.7,5.6,0.9,1,0.3,0.9,2.5,6.1,0
580,Kobi Simmons,20.1,0.42,2.5,5.9,0.28,0.3,1.2,1,0.8,0.8,1.6,2.1,0.6,0.2,1.4,1.9,6.1,0
40,Aron Baynes,18.3,0.47,2.6,5.5,0.14,0,0.3,0.76,0.7,1,5.4,1.1,0.3,0.6,1,2.5,6,0
298,Andre Iguodala,25.3,0.46,2.3,5,0.28,0.5,1.8,0.63,0.9,1.4,3.8,3.3,0.8,0.6,1,1.5,6,0
534,Rodney Purvis,18.1,0.33,2.2,6.7,0.25,0.8,3.3,0.87,0.8,0.9,1.7,1.1,0.2,0.2,0.6,1.6,6,0
194,Kenneth Faried,14.4,0.51,2.4,4.6,0,0,0,0.71,1.1,1.6,4.8,0.6,0.4,0.4,0.7,1.6,5.9,0
165,Gorgui Dieng,16.9,0.48,2.4,4.9,0.31,0.2,0.8,0.78,1,1.3,4.6,0.9,0.6,0.5,0.7,1.9,5.9,0
2,Quincy Acy,19.4,0.36,1.9,5.2,0.35,1.5,4.2,0.82,0.7,0.9,3.7,0.8,0.5,0.4,0.9,2.1,5.9,0
204,Dorian Finney0Smith,21.3,0.38,2.2,5.8,0.3,1,3.2,0.73,0.5,0.7,3.6,1.2,0.5,0.2,1,2,5.9,0
18,OG Anunoby,20,0.47,2.2,4.7,0.37,1,2.7,0.63,0.5,0.8,2.5,0.7,0.7,0.2,0.6,1.8,5.9,0
480,Frank Ntilikina,21.9,0.36,2.3,6.4,0.32,0.6,2,0.72,0.6,0.9,2.3,3.2,0.8,0.2,1.7,2.3,5.9,0
52,D¨¡vis Bert¨¡ns,14.1,0.44,2.1,4.8,0.37,1.2,3.3,0.82,0.5,0.6,2,1,0.3,0.4,0.5,1.2,5.9,0
324,Jonas Jerebko,15.3,0.47,2.1,4.6,0.41,0.9,2.1,0.81,0.6,0.8,3.3,0.6,0.3,0.2,0.4,1.7,5.8,0
393,Timoth¨¦ Luwawu0Cabarrot,15.5,0.38,1.9,5.1,0.34,1,3,0.79,0.9,1.1,1.4,1,0.2,0.1,0.7,1.9,5.8,0
541,Xavier Rathan0Mayes,23.6,0.29,2.4,8.4,0.07,0.2,2.8,0.44,0.8,1.8,1,3.6,1.2,0.6,2.2,3.6,5.8,0
56,Bismack Biyombo,18.2,0.52,2.2,4.3,0,0,0,0.65,1.2,1.9,5.7,0.8,0.3,1.2,1,1.9,5.7,0
149,Dante Cunningham,21.4,0.45,2.2,5,0.35,0.8,2.3,0.6,0.4,0.7,4.1,0.7,0.5,0.4,0.5,1.5,5.7,0
113,Omri Casspi,14,0.58,2.3,3.9,0.46,0.2,0.4,0.73,0.9,1.3,3.8,1,0.3,0.4,0.7,1.3,5.7,0
199,Cristiano Fel¨ªcio,17.8,0.59,2.3,3.9,0,0,0,0.67,1,1.5,4.2,1,0.3,0.2,1,1.9,5.6,0
386,Shaun Livingston,15.9,0.5,2.4,4.8,0,0,0.1,0.82,0.7,0.9,1.8,2,0.5,0.3,0.8,1.6,5.5,0
530,Norman Powell,15.2,0.4,2.1,5.3,0.29,0.8,2.7,0.82,0.5,0.6,1.7,1.3,0.5,0.2,0.9,1.6,5.5,0
661,C.J. Williams,18.6,0.44,2.3,5.2,0.28,0.6,2.1,0.81,0.3,0.4,1.5,1.1,0.8,0.3,0.5,1.7,5.5,0
497,Zaza Pachulia,14.1,0.56,2.2,3.8,0,0,0,0.81,1.1,1.3,4.7,1.6,0.6,0.2,1,1.8,5.4,0
379,Jon Leuer,17,0.42,1.9,4.5,0,0,0.4,0.87,1.6,1.9,4,0.6,0.1,0.4,0.9,2,5.4,0
307,Jonathan Isaac,19.9,0.38,2,5.4,0.35,0.6,1.7,0.76,0.7,0.9,3.7,0.7,1.2,1.1,1,1.8,5.4,0
358,Maxi Kleber,16.8,0.49,2.1,4.3,0.31,0.6,1.8,0.75,0.6,0.8,3.3,0.7,0.4,0.7,0.4,1.6,5.4,0
338,Wesley Johnson,20.1,0.41,2,5,0.34,0.8,2.4,0.74,0.6,0.8,2.9,0.8,1,0.8,0.7,2,5.4,0
110,Vince Carter,17.7,0.4,2,4.9,0.35,1,2.8,0.76,0.5,0.6,2.6,1.2,0.7,0.4,0.6,1.7,5.4,0
135,Pat Connaughton,18.1,0.42,2,4.8,0.35,0.9,2.6,0.84,0.5,0.5,2,1.1,0.3,0.3,0.5,1.5,5.4,0
266,Myke Henry,18.9,0.38,2.1,5.5,0.33,1,2.9,0.6,0.3,0.5,1.9,1.1,1.6,0.3,1,1.4,5.4,0
33,Wade Baldwin,11.4,0.67,2,3,0.8,0.6,0.7,0.6,0.9,1.4,1.1,0.7,0.3,0.1,0.6,1.7,5.4,0
157,Ed Davis,18.9,0.58,2.2,3.7,0,0,0,0.67,0.9,1.4,7.4,0.5,0.4,0.7,0.8,2.4,5.3,0
607,Daniel Theis,14.9,0.54,2,3.7,0.31,0.3,0.9,0.75,1,1.3,4.3,0.9,0.5,0.8,0.9,2.5,5.3,0
79,Corey Brewer,16.8,0.45,2,4.4,0.28,0.4,1.5,0.72,0.9,1.3,2.1,0.9,1.1,0.2,0.7,1.9,5.3,0
50,DeAndre' Bembry,17.5,0.41,2,4.9,0.37,0.4,1.2,0.58,0.7,1.3,2.8,1.9,0.8,0.5,1.8,1.5,5.2,0
323,Brandon Jennings,14.6,0.38,1.9,5.1,0.27,0.6,2.4,1,0.7,0.7,2.2,3.1,0.4,0.3,1.3,0.8,5.2,0
28,Luke Babbitt,14.3,0.42,1.8,4.3,0.39,1.2,3.1,0.77,0.3,0.4,1.9,0.6,0.2,0.1,0.4,1.1,5.2,0
269,Willy Hernang¨®mez,10.3,0.56,1.9,3.4,0.42,0.1,0.3,0.66,1.2,1.9,3.8,0.7,0.4,0.3,0.7,1.3,5.1,0
23,Jamel Artis,18.6,0.39,2.1,5.3,0.28,0.5,1.9,0.58,0.5,0.8,2.5,1.2,0.1,0.2,0.5,0.7,5.1,0
420,Rodney McGruder,16.6,0.49,2,4.1,0.43,0.8,1.9,0.5,0.2,0.4,1.8,0.9,0.4,0.2,0.2,1.2,5.1,0
347,Tyus Jones,17.9,0.46,1.8,4,0.35,0.5,1.6,0.88,0.9,1,1.6,2.8,1.2,0.1,0.7,1.3,5.1,0
552,Andre Roberson,26.6,0.54,2.2,4.2,0.22,0.2,0.9,0.32,0.3,1,4.7,1.2,1.2,0.9,0.8,2.3,5,0
484,Royce O'Neale,16.7,0.42,1.7,4.1,0.36,0.6,1.7,0.8,0.9,1.1,3.4,1.4,0.5,0.2,0.8,1.5,5,0
210,Channing Frye,13.1,0.49,2,4,0.34,0.7,2.2,0.9,0.3,0.4,2.5,0.7,0.3,0.2,0.4,1.3,5,0
458,Shabazz Muhammad,9.7,0.45,2,4.4,0.26,0.2,0.6,0.78,0.9,1.2,1.8,0.3,0.2,0.1,0.1,0.7,5,0
630,Noah Vonleh,16.2,0.44,1.9,4.3,0.3,0.4,1.2,0.62,0.7,1.1,5.8,0.6,0.4,0.3,0.6,1.3,4.9,0
471,Jameer Nelson,20.3,0.39,1.9,4.9,0.33,0.8,2.5,0.8,0.3,0.4,2.1,3.6,0.5,0.1,1.3,1.6,4.9,0
572,Ramon Sessions,14,0.36,1.5,4.2,0.31,0.3,0.9,0.77,1.6,2,1.4,2.8,0.5,0.1,1.1,1,4.9,0
398,Ian Mahinmi,14.9,0.56,1.8,3.2,0,0,0,0.7,1.2,1.7,4.1,0.7,0.5,0.5,1.3,3,4.8,0
399,Thon Maker,16.7,0.41,1.8,4.3,0.3,0.4,1.4,0.7,0.9,1.3,3,0.6,0.5,0.7,0.6,2.2,4.8,0
419,JaVale McGee,9.5,0.62,2.1,3.4,0,0,0.1,0.73,0.6,0.8,2.6,0.5,0.3,0.9,0.4,1.4,4.8,0
483,Johnny O'Bryant,10.5,0.4,1.9,4.8,0.33,0.4,1.2,0.84,0.6,0.7,2.6,0.4,0.3,0.2,0.4,1.3,4.8,0
190,Jawun Evans,16.2,0.35,1.9,5.3,0.28,0.3,1.1,0.78,0.8,1,1.8,2.1,0.8,0.1,0.9,2,4.8,0
564,JaKarr Sampson,15.6,0.54,2,3.7,0.5,0.2,0.5,0.63,0.5,0.7,3.5,0.4,0.4,1,0.4,2.2,4.7,0
115,Tyler Cavanaugh,13.3,0.44,1.7,3.9,0.36,0.8,2.3,0.81,0.4,0.5,3.3,0.7,0.2,0.1,0.4,1.6,4.7,0
10,Tony Allen,12.4,0.48,2,4.1,0.33,0.2,0.5,0.52,0.5,1,2.1,0.4,0.5,0.1,0.9,2.2,4.7,0
1,foreign_player,15.1,0.4,1.5,3.9,0.38,1.1,2.9,0.85,0.5,0.6,1.5,0.4,0.5,0.1,0.3,1.7,4.7,0
325,Amir Johnson,15.8,0.54,1.9,3.5,0.31,0.1,0.4,0.61,0.7,1.1,4.5,1.6,0.6,0.6,0.7,2.6,4.6,0
49,Jordan Bell,14.2,0.63,2,3.2,0,0,0.1,0.68,0.5,0.8,3.6,1.8,0.6,1,0.9,1.6,4.6,0
544,Willie Reed,10.2,0.67,1.9,2.9,0.5,0,0,0.58,0.8,1.3,2.9,0.2,0.2,0.5,0.5,1.3,4.6,0
111,Michael Carter0Williams,16.1,0.33,1.5,4.4,0.24,0.3,1.1,0.82,1.4,1.7,2.7,2.2,0.8,0.4,1,1.9,4.6,0
344,Jalen Jones,11.3,0.38,1.6,4.3,0.39,0.6,1.6,0.63,0.8,1.2,2.4,0.3,0.3,0.1,0.4,1.4,4.6,0
652,Andrew White,13.9,0.34,1.7,4.9,0.37,1.2,3.3,0.25,0.1,0.3,2.3,0.4,0.2,0.1,0.5,0.8,4.6,0
103,Jos¨¦ Calder¨®n,16,0.5,1.6,3.2,0.46,0.8,1.7,0.8,0.4,0.5,1.5,2.1,0.5,0,0.7,1.4,4.5,0
474,Raul Neto,12.1,0.46,1.7,3.7,0.4,0.5,1.1,0.74,0.6,0.9,1.2,1.8,0.3,0.1,0.9,0.9,4.5,0
477,Nerlens Noel,15.7,0.52,1.8,3.5,0,0,0,0.75,0.7,0.9,5.6,0.7,1,0.7,0.9,2,4.4,0
130,Zach Collins,15.8,0.4,1.7,4.4,0.31,0.5,1.7,0.64,0.4,0.6,3.3,0.8,0.3,0.5,0.9,2,4.4,0
575,Iman Shumpert,19.7,0.38,1.6,4.1,0.27,0.5,1.9,0.73,0.8,1.1,2.9,1.2,0.6,0.3,1.1,1.6,4.4,0
273,Isaiah Hicks,13.3,0.46,1.8,4,0.22,0.1,0.5,0.67,0.7,1,2.3,0.9,0.1,0.2,0.9,2.5,4.4,0
645,Travis Wear,13.4,0.35,1.5,4.2,0.36,1,2.8,1,0.5,0.5,2.2,0.4,0.2,0.3,0.4,1.8,4.4,0
591,Nik Stauskas,12.8,0.39,1.5,3.8,0.4,1,2.4,0.72,0.5,0.7,1.6,1,0.2,0.1,0.6,0.6,4.4,0
229,Treveon Graham,16.7,0.43,1.5,3.5,0.41,0.6,1.5,0.7,0.7,0.9,1.9,0.9,0.5,0,0.4,1.7,4.3,0
161,Matthew Dellavedova,18.7,0.36,1.4,4,0.37,0.8,2.1,0.93,0.7,0.7,1.7,3.8,0.4,0,1.3,1.8,4.3,0
368,Shane Larkin,14.4,0.38,1.6,4.1,0.36,0.6,1.6,0.87,0.6,0.7,1.7,1.8,0.5,0,0.6,1.1,4.3,0
143,Torrey Craig,16.1,0.45,1.6,3.5,0.29,0.4,1.5,0.63,0.6,0.9,3.3,0.6,0.3,0.4,0.5,1.6,4.2,0
454,Timofey Mozgov,11.6,0.56,1.7,3,0.22,0.1,0.6,0.77,0.7,1,3.2,0.4,0.2,0.4,1.1,1.3,4.2,0
